candidate_id,problem_id,question,prompt,gold_subquestion,raw_candidate,candidate_clean,source_type,generator_label,generator_model,generator_mode,checkpoint_requested,checkpoint_resolved,decoding,max_input_length,max_new_tokens,known_label,teacher_label,teacher_reason,teacher_raw
9e30695b01be3fc72d18,3dd5b5cc615dab8e,"Milly is making croissants. She needs to fold the dough 4 times, which takes 5 minutes each time, then let it rest for 75 minutes each time. If mixing the ingredients takes 10 minutes and baking the croissants takes 30 minutes, how many hours does the whole process take?","You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: Milly is making croissants. She needs to fold the dough 4 times, which takes 5 minutes each time, then let it rest for 75 minutes each time. If mixing the ingredients takes 10 minutes and baking the croissants takes 30 minutes, how many hours does the whole process take?  Given that we know the answer to the following questions: How many minutes does it take to fold the dough and let it rest one time? How many minutes does it take to fold and rest the dough for all four times?  Next subquestion:","How many minutes does the whole process take including mixing, folding, resting, and baking?",How long does it take to mix the ingredients once?,How long does it take to mix the ingredients once?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The reference asks for the total time of the entire process in minutes, whereas the candidate subquestion asks only for the time spent mixing ingredients.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The reference asks for the total time of the entire process in minutes, whereas the candidate subquestion asks only for the time spent mixing ingredients.""
}
```"
45efa5fba9fc7c33af01,0b70af690eaf20f4,Alex and his friend had a free throw contest. Alex made 8 baskets. Sandra made three times as many baskets as Alex and Hector made two times the number of baskets that Sandra made. How many baskets did they make in total?,"You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: Alex and his friend had a free throw contest. Alex made 8 baskets. Sandra made three times as many baskets as Alex and Hector made two times the number of baskets that Sandra made. How many baskets did they make in total?  Given that we know the answer to the following questions: How many baskets did Sandra make?  Next subquestion:",How many baskets did Hector make?,How many baskets did Hector make?,How many baskets did Hector make?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,YES,"Both subquestions ask for the exact same quantity, which is the number of baskets Hector made.","```json
{
  ""label"": ""YES"",
  ""reason"": ""Both subquestions ask for the exact same quantity, which is the number of baskets Hector made.""
}
```"
5d5e152c4d8fff3bfc8c,b0d934e3ef179c3a,"Venus is at the deli to get subs for a party. She needs 81 inches of sub. The shop sells 5 and 8 inch subs. If she buys two 8 inch subs, how many 5 inch subs does she need to buy?","You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: Venus is at the deli to get subs for a party. She needs 81 inches of sub. The shop sells 5 and 8 inch subs. If she buys two 8 inch subs, how many 5 inch subs does she need to buy?  Given that we know the answer to the following questions: How many inches of sub does Venus get from buying two 8-inch subs?  Next subquestion:",How many inches of sub does Venus still need after buying the two 8-inch subs?,How many more inches of sub does Venus need to reach her goal of 81 inches?,How many more inches of sub does Venus need to reach her goal of 81 inches?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The candidate subquestion omits the premise that Venus has already bought two 8-inch subs, making it ambiguous or incomplete compared to the reference subquestion.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The candidate subquestion omits the premise that Venus has already bought two 8-inch subs, making it ambiguous or incomplete compared to the reference subquestion.""
}
```"
87b11f457e36d5fed268,7e07e20647841869,Phoebe eats 1 serving and gives her dog 1 serving of peanut butter for a bedtime snack. Each jar of peanut butter has 15 servings.  How many jars will she need to make sure she and her dog have enough to last for 30 days?,"You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: Phoebe eats 1 serving and gives her dog 1 serving of peanut butter for a bedtime snack. Each jar of peanut butter has 15 servings.  How many jars will she need to make sure she and her dog have enough to last for 30 days?  Given that we know the answer to the following questions: How many servings do Phoebe and her dog consume together each day?  Next subquestion:",How many servings of peanut butter do Phoebe and her dog need for 30 days?,How many servings of peanut butter does Phoebe eat per day?,How many servings of peanut butter does Phoebe eat per day?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The reference subquestion asks for the total servings needed by both Phoebe and her dog for 30 days, whereas the candidate subquestion asks for the number of servings Phoebe eats per day.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The reference subquestion asks for the total servings needed by both Phoebe and her dog for 30 days, whereas the candidate subquestion asks for the number of servings Phoebe eats per day.""
}
```"
5baad59830e58d4ee811,ed909ac676ff5ee9,James listens to super-fast music.  It is 200 beats per minute.  He listens to 2 hours of music a day.  How many beats does he hear per week?,"You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: James listens to super-fast music.  It is 200 beats per minute.  He listens to 2 hours of music a day.  How many beats does he hear per week?  Given that we know the answer to the following questions: How many minutes of music does James listen to each day?  Next subquestion:",How many beats of music does James hear each day?,How many beats does James hear in total during his daily listening sessions over a week?,How many beats does James hear in total during his daily listening sessions over a week?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The reference subquestion asks for the number of beats heard in a single day, whereas the candidate subquestion asks for the total number of beats heard over an entire week.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The reference subquestion asks for the number of beats heard in a single day, whereas the candidate subquestion asks for the total number of beats heard over an entire week.""
}
```"
676108c1eeef924ac51b,ecee5694937289e1,"Betty is growing parsnips in her vegetable garden. When the parsnips are grown, they are harvested and bundled into boxes that can hold up to 20 parsnips each. Each harvest, three-quarters of the boxes are full, and the remaining boxes are half-full. She gets an average of 20 boxes each harvest. How many parsnips does Betty grow in an average harvest?","You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: Betty is growing parsnips in her vegetable garden. When the parsnips are grown, they are harvested and bundled into boxes that can hold up to 20 parsnips each. Each harvest, three-quarters of the boxes are full, and the remaining boxes are half-full. She gets an average of 20 boxes each harvest. How many parsnips does Betty grow in an average harvest?  Given that we know the answer to the following questions: How many boxes are half-full in an average harvest? How many parsnips does each half-full box contain? How many boxes are full in an average harvest? How many parsnips are in the full boxes during an average harvest?  Next subquestion:",How many parsnips are in the half-full boxes during an average harvest?,How many parsnips are there in total in all the full boxes during an average harvest?,How many parsnips are there in total in all the full boxes during an average harvest?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The reference subquestion asks for the total parsnips in the half-full boxes, whereas the candidate subquestion asks for the total parsnips in the full boxes.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The reference subquestion asks for the total parsnips in the half-full boxes, whereas the candidate subquestion asks for the total parsnips in the full boxes.""
}
```"
7e19e8dc3b9b3c8c3a68,081b1761cc8734ae,"Dabbie bought 3 turkeys for thanksgiving, the first turkey is 6 kilograms, the second turkey is 9 kilograms, and the weight of the third turkey is twice the weight of the second turkey. If the cost of a kilogram of turkey is $2, how much does Dabbie spent on all the turkeys?","You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: Dabbie bought 3 turkeys for thanksgiving, the first turkey is 6 kilograms, the second turkey is 9 kilograms, and the weight of the third turkey is twice the weight of the second turkey. If the cost of a kilogram of turkey is $2, how much does Dabbie spent on all the turkeys?  Given that we know the answer to the following questions: How much did Dabbie pay for the first turkey? How much did Dabbie pay for the second turkey? What is the weight of the third turkey?  Next subquestion:",How much did Dabbie pay for the third turkey?,How many kilograms of turkey did Dabbie buy in total?,How many kilograms of turkey did Dabbie buy in total?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The reference subquestion asks for the cost of the third turkey, while the candidate subquestion asks for the total weight of all turkeys.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The reference subquestion asks for the cost of the third turkey, while the candidate subquestion asks for the total weight of all turkeys.""
}
```"
9515561096b0b29a7e23,b389a40ba7098b48,"Sophie buys five cupcakes at $2 each,  six doughnuts at $1 each,  four slices of apple pie at $2 per slice, and fifteen cookies at $0.60 each. How much does she spend in all?","You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: Sophie buys five cupcakes at $2 each,  six doughnuts at $1 each,  four slices of apple pie at $2 per slice, and fifteen cookies at $0.60 each. How much does she spend in all?  Given that we know the answer to the following questions: How much do the five cupcakes cost in total? How much do the six doughnuts cost in total? How much do the fifteen cookies cost in total?  Next subquestion:",How much do the four slices of apple pie cost in total?,How many cupcakes did Sophie buy in total?,How many cupcakes did Sophie buy in total?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The reference subquestion asks for the total cost of the apple pie slices, whereas the candidate subquestion asks for the quantity of cupcakes bought.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The reference subquestion asks for the total cost of the apple pie slices, whereas the candidate subquestion asks for the quantity of cupcakes bought.""
}
```"
a202d64f85c3e9aa5b8c,a7878134a2d128dc,"Chester must deliver ten bales of hay to Farmer Brown. Farmer Brown wants Chester to supply better quality hay and double the delivery of bales of hay. If the previous hay cost $15 per bale, and the better quality one cost $18 per bale, how much more money will Farmer Brown need to meet his own new requirements?","You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: Chester must deliver ten bales of hay to Farmer Brown. Farmer Brown wants Chester to supply better quality hay and double the delivery of bales of hay. If the previous hay cost $15 per bale, and the better quality one cost $18 per bale, how much more money will Farmer Brown need to meet his own new requirements?  Given that we know the answer to the following questions: How many bales of hay does Farmer Brown want to deliver now? How much would 20 bales of the better quality hay cost?  Next subquestion:",How much would 10 bales of the previous hay cost?,How many bales of hay does Farmer Brown want to deliver now?,How many bales of hay does Farmer Brown want to deliver now?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The reference subquestion asks for the cost of 10 bales of the previous hay, whereas the candidate subquestion asks for the new total quantity of hay bales required.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The reference subquestion asks for the cost of 10 bales of the previous hay, whereas the candidate subquestion asks for the new total quantity of hay bales required.""
}
```"
d8854e9e28a49aa58b26,9d93e5dbe791dacf,"In a graveyard, there are 20 skeletons.  Half of these skeletons are adult women, and the remaining number are split evenly between adult men and children.  If an adult woman has 20 bones in their body, and a male has 5 more than this, and a child has half as many as an adult woman, how many bones are in the graveyard?","You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: In a graveyard, there are 20 skeletons.  Half of these skeletons are adult women, and the remaining number are split evenly between adult men and children.  If an adult woman has 20 bones in their body, and a male has 5 more than this, and a child has half as many as an adult woman, how many bones are in the graveyard?  Given that we know the answer to the following questions: How many adult women's skeletons are there in the graveyard? How many adult men and children's skeletons are there in the graveyard?  Next subquestion:",How many bones does a child have in their body?,How many skeletons are there in total in the graveyard?,How many skeletons are there in total in the graveyard?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The reference subquestion asks for the number of bones in a single child's body, while the candidate subquestion asks for the total number of skeletons in the graveyard.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The reference subquestion asks for the number of bones in a single child's body, while the candidate subquestion asks for the total number of skeletons in the graveyard.""
}
```"
cdda16d117d757184367,a86fa73593324a4f,Mark donates soup to the 6 homeless shelters.  Each one services 30 people and he decides to buy 10 cans of soup per person.  How many cans of soup does Mark donate?,"You are given a math word problem.
  Your task is to produce the one subquestion you need to answer in order to solve the problem. Do not solve the full problem. Do not output anything except the subquestion.
  Problem: Mark donates soup to the 6 homeless shelters.  Each one services 30 people and he decides to buy 10 cans of soup per person.  How many cans of soup does Mark donate?  Only subquestion:",How many homeless people does Mark help in total?,How many people will be served with each can of soup?,How many people will be served with each can of soup?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The reference subquestion asks for the total number of homeless people helped, whereas the candidate subquestion asks for the number of people served per can of soup.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The reference subquestion asks for the total number of homeless people helped, whereas the candidate subquestion asks for the number of people served per can of soup.""
}
```"
6acd11bc711d9d4414d0,59e83ed7da4398aa,"Janice's office is on the third floor, and she has to walk up 3 flights of stairs to get to her office.  In a single day, she goes up the three flights of stairs 5 times, down the the three flights of stairs 3 times, and uses the elevator the remainder of the time.  How many flights of stairs does Janice walk (up and down) in a single day?","You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: Janice's office is on the third floor, and she has to walk up 3 flights of stairs to get to her office.  In a single day, she goes up the three flights of stairs 5 times, down the the three flights of stairs 3 times, and uses the elevator the remainder of the time.  How many flights of stairs does Janice walk (up and down) in a single day?  Given that we know the answer to the following questions: How many flights of stairs does Janice walk up in a single day?  Next subquestion:",How many flights of stairs does Janice walk down in a single day?,How many flights of stairs does Janice walk down in a single day?,How many flights of stairs does Janice walk down in a single day?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,YES,"The candidate subquestion is identical to the reference subquestion, asking for the exact same quantity.","```json
{
  ""label"": ""YES"",
  ""reason"": ""The candidate subquestion is identical to the reference subquestion, asking for the exact same quantity.""
}
```"
69aece02b24da75c77b1,68300cdcb38c75a1,"Amber buys 7 guppies for her pond.  Several days later, she sees 3 dozen baby guppies swimming around.  Two days after that, she sees 9 more baby guppies.  How many guppies does she have now?","You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: Amber buys 7 guppies for her pond.  Several days later, she sees 3 dozen baby guppies swimming around.  Two days after that, she sees 9 more baby guppies.  How many guppies does she have now?  Given that we know the answer to the following questions: How many baby guppies are there when Amber sees 3 dozen baby guppies?  Next subquestion:",How many baby guppies are there after Amber sees 9 more baby guppies in addition to the previous amount?,How many baby guppies were there initially when Amber bought 7 guppies?,How many baby guppies were there initially when Amber bought 7 guppies?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The reference subquestion asks for the total number of baby guppies after the second observation (3 dozen + 9), whereas the candidate subquestion asks about the initial number of baby guppies.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The reference subquestion asks for the total number of baby guppies after the second observation (3 dozen + 9), whereas the candidate subquestion asks about the initial number of baby guppies.""
}
```"
866f0364715c7765a62f,a948aec2de09bd3f,"The Super Soup franchise had 23 stores in 2018. In 2019, the business opened 5 new stores, but closed the 2 that performed the worst. And in 2020, they opened 10 new stores, closing the 6 worst-performing. How many stores did Super Soup have at the end of 2020?","You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: The Super Soup franchise had 23 stores in 2018. In 2019, the business opened 5 new stores, but closed the 2 that performed the worst. And in 2020, they opened 10 new stores, closing the 6 worst-performing. How many stores did Super Soup have at the end of 2020?  Given that we know the answer to the following questions: How many stores were closed in total between 2019 and 2020?  Next subquestion:",How many new stores were opened in total between 2019 and 2020?,How many stores were added to the Super Soup franchise between 2019 and 2020?,How many stores were added to the Super Soup franchise between 2019 and 2020?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The reference question asks specifically for the gross number of new stores opened (5 + 10 = 15), whereas the candidate question asks for stores 'added', which typically implies the net increase taking closures into account.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The reference question asks specifically for the gross number of new stores opened (5 + 10 = 15), whereas the candidate question asks for stores 'added', which typically implies the net increase taking closures into account.""
}
```"
a6f02f13ff24dae3872c,f55cdaed05d5ee66,"Every 2 years, the number of swans at Rita's pond doubles. Currently, there are 15 swans in the pond. How many swans will there be in ten years?","You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: Every 2 years, the number of swans at Rita's pond doubles. Currently, there are 15 swans in the pond. How many swans will there be in ten years?  Given that we know the answer to the following questions: How many swans will there be in the pond after two years?  Next subquestion:",How many swans will there be in the pond after four years?,How many swans will there be in the pond after five years?,How many swans will there be in the pond after five years?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The reference subquestion asks for the number of swans after four years, while the candidate subquestion asks for the number of swans after five years.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The reference subquestion asks for the number of swans after four years, while the candidate subquestion asks for the number of swans after five years.""
}
```"
889b6ae7c1dc6bad50ec,931d9046e5113532,"Sally picks 30 seashells on Monday. On Tuesday, she picks half as many seashells as she did on Monday. If she can sell each seashell for $1.20, how much money can she make if she sells all of her seashells?","You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: Sally picks 30 seashells on Monday. On Tuesday, she picks half as many seashells as she did on Monday. If she can sell each seashell for $1.20, how much money can she make if she sells all of her seashells?  Given that we know the answer to the following questions: How many seashells does Sally pick on Tuesday?  Next subquestion:",How many seashells does Sally pick in total over Monday and Tuesday?,How many more seashells did Sally pick on Tuesday compared to Monday?,How many more seashells did Sally pick on Tuesday compared to Monday?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The reference subquestion asks for the total number of seashells picked across both days, while the candidate subquestion asks for the difference between the number of seashells picked on Monday and Tuesday.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The reference subquestion asks for the total number of seashells picked across both days, while the candidate subquestion asks for the difference between the number of seashells picked on Monday and Tuesday.""
}
```"
0cfd846b8587cfd5d37d,e79ff3f4b950d49c,"In preparation for the church fundraiser, Julia bakes one less than 5 cakes per day for 6 days.  Unfortunately, every other day, Julia's brother, Clifford, sneaks into Julia's house and eats one of Julia's cakes.  At the end of 6 days, how many cakes does Julia have remaining?","You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: In preparation for the church fundraiser, Julia bakes one less than 5 cakes per day for 6 days.  Unfortunately, every other day, Julia's brother, Clifford, sneaks into Julia's house and eats one of Julia's cakes.  At the end of 6 days, how many cakes does Julia have remaining?  Given that we know the answer to the following questions: How many cakes does Julia bake per day? How many cakes does Julia bake in total over 6 days?  Next subquestion:",How many cakes does Clifford eat over 6 days?,How many cakes does Julia eat each day?,How many cakes does Julia eat each day?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The candidate subquestion asks about Julia's daily cake consumption, while the reference subquestion asks about the total number of cakes eaten by Clifford over 6 days.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The candidate subquestion asks about Julia's daily cake consumption, while the reference subquestion asks about the total number of cakes eaten by Clifford over 6 days.""
}
```"
7cc54a9500aa9f98c0fd,9bfc365316ecdbc6,"Kim has 12 nail polishes. Heidi has 5 more nail polishes than Kim, and Karen has 4 fewer nail polishes than Kim. How many nail polishes does Karen and Heidi have together?","You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: Kim has 12 nail polishes. Heidi has 5 more nail polishes than Kim, and Karen has 4 fewer nail polishes than Kim. How many nail polishes does Karen and Heidi have together?  Given that we know the answer to the following questions: How many nail polishes does Heidi have?  Next subquestion:",How many nail polishes does Karen have?,How many nail polishes does Karen have?,How many nail polishes does Karen have?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,YES,Both subquestions ask for the exact same quantity: the number of nail polishes Karen has.,"```json
{
  ""label"": ""YES"",
  ""reason"": ""Both subquestions ask for the exact same quantity: the number of nail polishes Karen has.""
}
```"
af59abb811a198166109,9162e0511ff7437c,"Karen and Donald and their 6 children are sharing a beach house with Tom and Eva and their 4 children.  If there are 16 legs in the pool, how many people are not in the pool?","You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: Karen and Donald and their 6 children are sharing a beach house with Tom and Eva and their 4 children.  If there are 16 legs in the pool, how many people are not in the pool?  Given that we know the answer to the following questions: How many people are in Karen and Donald's party including their children? How many people are at the beach house in total?  Next subquestion:",How many people are in the pool given there are 16 legs?,How many people are in Tom and Eva's party including their children?,How many people are in Tom and Eva's party including their children?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The reference subquestion asks for the number of people in the pool based on the leg count, whereas the candidate subquestion asks for the total number of people in Tom and Eva's family.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The reference subquestion asks for the number of people in the pool based on the leg count, whereas the candidate subquestion asks for the total number of people in Tom and Eva's family.""
}
```"
25f495b1872cdd5c16fa,74c6c488997bb946,"Bailey bought 8 dog treats and an additional 2 chew toys. She also got 10 more rawhide bones. Sadly, she forgot her money and had to split the charges equally across 4 credit cards. How many items were included in each charge?","You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: Bailey bought 8 dog treats and an additional 2 chew toys. She also got 10 more rawhide bones. Sadly, she forgot her money and had to split the charges equally across 4 credit cards. How many items were included in each charge?  Given that we know the answer to the following questions: How many dog treats and chew toys did Bailey buy in total?  Next subquestion:",How many dog supplies did Bailey have after including the rawhide bones?,How many rawhide bones were there in total?,How many rawhide bones were there in total?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The reference subquestion asks for the cumulative total of all dog supplies (treats, toys, and rawhide bones), whereas the candidate subquestion asks specifically for the total number of rawhide bones.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The reference subquestion asks for the cumulative total of all dog supplies (treats, toys, and rawhide bones), whereas the candidate subquestion asks specifically for the total number of rawhide bones.""
}
```"
11556252e2b0a34a4d54,9194dcc8c979cf87,Sara is checking out two different stores to buy a computer. The first store offers a device for $950 with a 6% discount. The second sells the same computer for €920 with a 5% discount. What is the difference in price between the two stores?,"You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: Sara is checking out two different stores to buy a computer. The first store offers a device for $950 with a 6% discount. The second sells the same computer for €920 with a 5% discount. What is the difference in price between the two stores?  Given that we know the answer to the following questions: What is the discount amount in the first store? What is the final price of the device in the first store after applying the discount? What is the discount amount in the second store?  Next subquestion:",What is the final price of the device in the second store after applying the discount?,What is the total discount percentage applied to the first store's sale price?,What is the total discount percentage applied to the first store's sale price?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The reference subquestion asks for the final price in the second store, whereas the candidate subquestion asks for the discount percentage in the first store.","```json
{
  ""label"": ""NO"",
  ""reason"": ""The reference subquestion asks for the final price in the second store, whereas the candidate subquestion asks for the discount percentage in the first store.""
}
```"
f50649b40f3a65fa9ffd,5a93832956dc8884,"Hans booked a room in a hotel. The hotel has 10 floors with 10 identical rooms on each floor. Because of an accident, the last floor is unavailable for the guests. Considering there are no other guests, in how many different rooms could Hans be checked in?","You are given a math word problem.
  Your task is to produce the one subquestion you need to answer in order to solve the problem. Do not solve the full problem. Do not output anything except the subquestion.
  Problem: Hans booked a room in a hotel. The hotel has 10 floors with 10 identical rooms on each floor. Because of an accident, the last floor is unavailable for the guests. Considering there are no other guests, in how many different rooms could Hans be checked in?  Only subquestion:",How many rooms are there in total in the hotel?,How many rooms does the hotel have?,How many rooms does the hotel have?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,YES,Both subquestions ask for the total number of rooms in the hotel.,"```json
{
  ""label"": ""YES"",
  ""reason"": ""Both subquestions ask for the total number of rooms in the hotel.""
}
```"
b35ac81a61ea7426438f,227bfcbc7fefd8f3,"A small, old, wooden bridge can hold up to 100 kilograms at once. Mike, Megan, and Kelly are three children who decided to cross the bridge at the same time. Kelly weighs 34 kilograms, which is 15% less than Megan. Mike weighs 5 kilograms more than Megan. How much too much do the three children weigh together to cross the bridge?","You are given a math word problem and some intermediate reasoning steps that are already solved.
  Your task is to produce exactly one next subquestion that should be asked to continue solving the
  problem. Do not solve the full problem. Do not output anything except the next subquestion.
  Problem: A small, old, wooden bridge can hold up to 100 kilograms at once. Mike, Megan, and Kelly are three children who decided to cross the bridge at the same time. Kelly weighs 34 kilograms, which is 15% less than Megan. Mike weighs 5 kilograms more than Megan. How much too much do the three children weigh together to cross the bridge?  Given that we know the answer to the following questions: How much does Megan weigh if Kelly weighs 34 kilograms and is 85% of Megan's weight?  Next subquestion:",How much does Mike weigh if he weighs 5 kilograms more than Megan?,How much more does Mike weigh compared to Megan?,How much more does Mike weigh compared to Megan?,canonical_greedy,qwen05_before,Qwen/Qwen2.5-0.5B-Instruct,before,,,greedy,2048.0,80.0,,NO,"The reference subquestion asks for Mike's total weight, whereas the candidate subquestion asks for the difference in weight between Mike and Megan (a value already provided in the problem statement).","```json
{
  ""label"": ""NO"",
  ""reason"": ""The reference subquestion asks for Mike's total weight, whereas the candidate subquestion asks for the difference in weight between Mike and Megan (a value already provided in the problem statement).""
}
```"
